	business_id	name	address	city	state	latitude	longitude	stars	review_count	is_open
6235	xcmmTXhuMx2fZF2Bt69F4w	"""Point Brugge Café"""	"""401 Hastings St"""	Pittsburgh	PA	40.4500419	-79.913901	4.5	514	1
6236	PBmMvDows5HWIqrEVvNfQQ	"""Istanbul Sofra"""	"""7600 Forbes Ave"""	Pittsburgh	PA	40.439583112600005	-79.89745920899999	4.5	295	1
6238	dPbvWt-6YVxtGkeh7f9JpQ	"""Firehouse Subs"""	"""9555 S Eastern Ave, Ste 130"""	Las Vegas	NV	36.016145344099996	-115.119408439	4.0	123	1
6239	C3GUi1zAtJdDBWrPoPZjBQ	"""Fat Head's Brewery & Tap House"""	"""18741 Sheldon Rd"""	Middleburg Heights	OH	41.387144	-81.831347	4.5	54	1
6240	QlAPX3c0Vm2dU_w3puIAIw	"""Double 10 Mini Hot Pot"""	"""1272 S Park St"""	Madison	WI	43.052965147799995	-89.39625341700001	4.5	118	1
6243	u1RQFcA4Br_peVRh_WBOsQ	"""Top Notch Barbeque"""	"""9310 S Eastern Ave, Ste 123"""	Las Vegas	NV	36.020263671900004	-115.116973877	4.0	115	0
6244	jUMljOsniegdenxF8SXtHQ	"""Brooklyn Tavern"""	"""1097 Queen Street E"""	Toronto	ON	43.661955299999995	-79.335982	4.0	63	1
6245	9IaomgzTHXsNkZHnZGv8fg	"""Barb's Bakery"""	"""2929 N 24th St"""	Phoenix	AZ	33.481711	-112.029757	4.5	153	1
6246	S-B-ak8Kq0DrkLfE7k3DGg	"""Sprouts Farmers Market"""	"""2824 E Indian School Rd, Ste 126"""	Phoenix	AZ	33.4959632857	-112.01973819700001	4.0	132	1
6247	DT35ycaAVzbq83vVGRCoIQ	"""Cafe Zupas"""	"""3420 E Baseline Rd, Ste 107"""	Mesa	AZ	33.379618	-111.75704499999999	4.0	214	1
6248	mXtcO2phv1wYcI_OhL6D9g	"""Siam Thai Kitchen"""	"""604 N Rainbow Blvd"""	Las Vegas	NV	36.179679	-115.241972	4.0	76	0
6249	w2b0ve7xpuCQkwYICFIUOg	"""Pasta Shop Ristorante"""	"""2525 W Horizon Ridge Pkwy"""	Henderson	NV	36.005373399999996	-115.0965399	4.5	308	1
6250	OgwN65jZebPRIPSmNpRP7A	"""Taigu"""	"""7610 Elmwood Ave"""	Middleton	WI	43.0959304	-89.51300429999999	4.0	90	1
6252	nW27OMU438BjZF64lj97sQ	"""Pho 90"""	"""4355 W Spring Mountain Rd, Ste 101A"""	Las Vegas	NV	36.126008117800005	-115.198455009	4.0	186	1
6254	Ap17p-tA4Ipzy1s35DfCfg	"""Buck & Rider"""	"""4225 E Camelback Rd"""	Phoenix	AZ	33.5092093	-111.9885861	4.5	506	1
6256	fM-TCJ4LlV0tLCyxtaChdw	"""In-N-Out Burger"""	"""1859 S Signal Butte Rd"""	Mesa	AZ	33.3816979	-111.5996795	4.0	64	1
6257	XKVtr6omPOVDIzidmpSCLg	"""Yo Love Frozen Yogurt"""	"""1900 W Germann Rd, Ste 8"""	Chandler	AZ	33.2776001867	-111.87431733	4.5	79	1
6259	mM3o2evEq36fJvkUCe-BWw	"""Sushi-Ya Japan"""	"""621 Dixon Road"""	Etobicoke	ON	43.690414700000005	-79.5762634	4.0	115	1
6260	CVRTly4ag_q5ua0R3iqrVw	"""Ku Noodle by José Andrés"""	"""SLS Las Vegas, 2535 S Las Vegas Blvd"""	Las Vegas	NV	36.1427564	-115.15787479999999	4.0	231	0
6261	5zO90d5wjbKKcgBirC2Pog	"""R?že Cake House"""	"""7033 E Main St, Ste 100"""	Scottsdale	AZ	33.492808399999994	-111.92948729999999	4.5	61	1
6262	BTf8sELl1TjovRc0f-tgJg	"""Boulders On Broadway"""	"""530 W Broadway"""	Tempe	AZ	33.4077021	-111.9475535	4.0	397	1
6263	-Uix-n4Jqo4W7ERagC5qAA	"""Wok & Roll ""TAPSILOGAN"""""	"""3540 Wynn Rd"""	Las Vegas	NV	36.125389399999996	-115.1944322	4.0	80	0
6265	uW0ceue2V_7JJfsA3l_O1w	"""Street Coffee"""	"""625 N 7th St"""	Phoenix	AZ	33.455507298	-112.064926197	4.5	79	1
6266	31cOttU_tML5b6eLLXZfsQ	"""Go!ku"""	"""4300 W Spring Mountain Rd, Ste 108"""	Las Vegas	NV	36.126900851	-115.197803344	4.0	346	0
6267	EWbNTPW0co_X4lZRB-QTLQ	"""Ocha Thai Cuisine"""	"""1201 Las Vegas Blvd S"""	Las Vegas	NV	36.156674200000005	-115.1484497	4.0	312	1
6271	TtbCOwOpNNzE7fW5CFwyng	"""Bosa Donuts"""	"""3722 E Indian School Rd"""	Phoenix	AZ	33.4954464	-112.00110330000001	4.0	319	1
6272	VtgFuz3LXsrGB-SzPSQbDg	"""Jalapeño Buck's"""	"""3434 N Val Vista Dr"""	Mesa	AZ	33.4792917767	-111.75320241600001	4.5	183	1
6273	Eq3qA7F5uZBUbcYXROzntA	"""Shinano Sushi Bar & Japanese Cuisine"""	"""28500 Miles Rd"""	Solon	OH	41.423565	-81.47743670000001	4.0	71	1
6276	KVsv8wRGnLX8QWoNZKNMQA	"""Shibuya"""	"""MGM Grand Hotel and Casino, 3799 Las Vegas Boulevard South"""	Las Vegas	NV	36.1026507496	-115.16898838600001	4.0	706	0
6278	9GLdEM0xdf6T-i3uH6Himg	"""Arizona BBQ Shack"""	"""8471 E Mcdonald Dr"""	Scottsdale	AZ	33.5226453	-111.89864240000001	4.0	109	1
6280	cGHdjkXa2n9B2apkicdCXQ	"""The Coffee Bean & Tea Leaf"""	"""10834 W Charleston Blvd, Ste 200"""	Las Vegas	NV	36.1611321711	-115.33170031899999	4.0	94	1
6281	GETVAz5SCk8rFziexV54Aw	"""No Què No Mexican Grill"""	"""2515 N Scottsdale Rd"""	Scottsdale	AZ	33.4749764662	-111.92538701	4.0	170	1
6282	ghpFh6XpH1TYZhjAGdx-xw	"""Fired Pie"""	"""3110 N Central Ave"""	Phoenix	AZ	33.4837997294	-112.07524415399999	4.0	211	1
6285	SRCepG6PbMvwKcfIUjk8bQ	"""Cilantro Tacos"""	"""2300 N Rainbow Blvd, Ste 108"""	Las Vegas	NV	36.2022020076	-115.24185463799999	4.0	153	0
6286	VxRlBe2wjtycFWSZm1orTA	"""Piper's Pub"""	"""1828 E Carson St"""	Pittsburgh	PA	40.4284268	-79.9794308	4.5	317	1
6288	n-5dPbGyziS0SOkVDTquFQ	"""Maki My Way"""	"""293 King Street W"""	Toronto	ON	43.6463565	-79.3900436	4.0	131	1
6290	q3YnYPjLuBGRDi_59yTC5g	"""Sidestreet Pho and Grill"""	"""8560 W Desert Inn Rd, Ste D1"""	Las Vegas	NV	36.1300289	-115.2777727	4.5	470	1
6291	Fozo0B-y42EhRMomR0K5vQ	"""Waffallonia"""	"""1709 Murray Ave"""	Pittsburgh	PA	40.4377485	-79.92279509999999	4.5	258	1
6292	rzIEdF0V3qedf7T5loVvsA	"""Local Montreal Food Tours"""	"""3669 Avenue Coloniale Montréal"""	Montréal	QC	45.5152808	-73.5727704	5.0	72	1
6294	JRh14J_be0jl7Wbt412vDA	"""Oscar's Steakhouse"""	"""Plaza Hotel & Casino, 1 Main St"""	Las Vegas	NV	36.1718351907	-115.14659958	4.0	403	1
6295	1E1Qp9HWSZmqruir3sTeKw	"""The Greek Pita"""	"""2737 W Thunderbird Rd, Ste 108"""	Phoenix	AZ	33.609811	-112.119194	4.0	136	1
6297	nRr6qtT3pMisRWwn-6pcVA	"""The Royal Yacht Britannia"""	"""2nd Floor, Ocean Terminal, Leith"""	Edinburgh	EDH	55.981625542799996	-3.1771257658999996	4.0	72	1
6298	0cf-w9PK5gLkBkitL3bdqw	"""India Garden"""	"""1809 N Dysart Rd, Ste C106"""	Avondale	AZ	33.4684234	-112.3403146	4.0	228	1
6301	ss3Fb0UCBkOZtq7D4c4Q_A	"""Pane e Vino"""	"""8900 E Pinnacle Peak Rd, Ste D1"""	Scottsdale	AZ	33.700033000000005	-111.888462	4.0	62	1
6302	5GCaHoHo547U7wkcoJDrmg	"""Shogi Sushi"""	"""9461 Jane Street, Unit 108"""	Vaughan	ON	43.8374917803	-79.533611147	4.0	70	1
6304	1o03kXj4zA-_SvN1HfqNyg	"""Loving Hut Vegan Cuisine"""	"""5115 N Dysart Rd, Ste 220"""	Litchfield Park	AZ	33.509779200000004	-112.3393487	4.5	71	1
6305	_VIIuz9CAt68Hb54hQmpXA	"""Ada's Fish Fry"""	"""14960 W Indian School Rd, Ste 380"""	Goodyear	AZ	33.492340000000006	-112.38023000000001	4.5	213	1
6306	BHMqFvtguSDrZLQPtjZSuA	"""Fiesta Burrito"""	"""7402 E McDowell Rd"""	Scottsdale	AZ	33.4661365	-111.921456	4.0	244	1
6308	JZGObzUxfOsotOkp1pecdQ	"""Crispys Bar And Grill"""	"""3399 Cloverleaf Pkwy"""	Kannapolis	NC	35.4499762479	-80.6008656465	4.5	74	1
6309	-vCLrTTgw6pBufdarW8ynA	"""Famous Dave's"""	"""3250 W Frye Rd"""	Chandler	AZ	33.298341	-111.898651	4.0	190	1
6310	pOvTYClFgMm-wAXPW1CnhQ	"""Bamiyan Kabob"""	"""7760 Markham Rd, Bldg C"""	Markham	ON	43.8550516	-79.2563367	4.0	108	1
6311	oRwrwDVRn1QqE2-03DGwAQ	"""The 3 Spot"""	"""13855 Ridge Rd"""	North Royalton	OH	41.314401913000005	-81.73468708989999	4.0	53	1
6312	uhyDNWYRSsom3VrFgOgP_w	"""Greka Pita"""	"""1747 E Camelback Rd, Ste 103"""	Phoenix	AZ	33.5083544412	-112.043734214	4.0	73	1
6313	eJ-bDf7E1ph07vF7WbF8dA	"""Tonto Bar & Grill"""	"""5736 E Rancho Manana Blvd"""	Cave Creek	AZ	33.832923799999996	-111.95532970000001	4.0	271	1
6315	r2BP0Irh63hqYUDSZd0ijQ	"""Stancato's Italian Restaurant"""	"""7380 State Rd"""	Cleveland	OH	41.364992	-81.7169656	4.0	81	1
6316	4m_hApwQ054v3ue_OxFmGw	"""Patria"""	"""480 King Street W"""	Toronto	ON	43.6454236	-79.3962213	4.0	355	1
6317	rO3lZpVSoRMhhd0AEJBjlg	"""Sunrise House"""	"""661 Bloor Street W"""	Toronto	ON	43.6640675	-79.4156677	4.0	152	1
6318	xEBor41OFpeeKdcCZ2sfMg	"""Fiesta Mexicana"""	"""1733 N Dysart Rd"""	Avondale	AZ	33.4673575577	-112.34056297299999	4.0	315	1
6321	1HWH_BE_wMfX88cRoH-NCQ	"""Sakawa Coffee & Japanese Restaurant"""	"""867 Danforth Ave"""	Toronto	ON	43.679798999999996	-79.33974659999998	4.5	56	1
6322	SFyQhFEbmRMCJO_Sc_pyXA	"""The Draft Sports Grill"""	"""1130 W Grove Ave, Ste 106"""	Mesa	AZ	33.3908326	-111.85569579999999	4.0	132	1
6323	poSV39UqEg-gpESXafS9-g	"""Angry Crab Shack & BBQ - Ahwatukee"""	"""3820 E Ray Rd"""	Phoenix	AZ	33.317590700000004	-112.0033223	4.0	253	1
6324	qKS7YV76te6olKnA_aMPTg	"""Wildfish Seafood Grille"""	"""7135 E Camelback Rd, Ste 130"""	Scottsdale	AZ	33.5020036166	-111.928035021	4.0	486	1
6326	8RHnmBwWd0Cicq_ttN6LQg	"""Erie Island Coffee Company"""	"""19300 Detroit Ave"""	Rocky River	OH	41.4822672	-81.83729179999999	4.0	81	1
6328	OicSihRji2HmUlv7_4YEBg	"""Cafe Istanbul & Market"""	"""1310 E Apache Blvd"""	Tempe	AZ	33.4148837	-111.9169665	4.0	104	0
6329	q6BiPGNf2ANWkwal9HPkQg	"""Gran Fiesta Mexican Restaurant"""	"""18737 Royalton Rd"""	Strongsville	OH	41.314088	-81.8331105	4.0	63	1
6330	fpwMWuKAR8joNW1B4N3e5w	"""Forage Kitchen"""	"""665 State St"""	Madison	WI	43.074878000000005	-89.3970772	4.0	60	1
6331	Db3CfZWrtG33UZSs8Tdlsg	"""Sabor Latin Street Grill"""	"""11112 S Tryon St, Ste D"""	Charlotte	NC	35.117194500000004	-80.9616928	4.0	95	1
6332	bI9_dtXS9qN0Gmi7YbRm5g	"""MVPita Mediterranean Grill"""	"""1066 N Power Rd, Ste 103"""	Mesa	AZ	33.4357051523	-111.684913225	4.5	315	1
6333	8Zq11pzOup3-iwOjdMMwDQ	"""Mika's Greek"""	"""1336 N Scottsdale Rd"""	Scottsdale	AZ	33.4633886	-111.9270953	4.5	165	1
6335	EL-iUP2pr6aJE2ZRVyNwyA	"""Baker and Scone"""	"""693 St. Clair W"""	Toronto	ON	43.681473499999996	-79.4260975	4.0	61	1
6337	13-n6Gm0AK0QK28iatttWQ	"""Laurel Market"""	"""114 Cherokee Rd"""	Charlotte	NC	35.2021667	-80.8242303	4.5	75	1
6338	JN1hr0mtzva6eMU9qeAWsQ	"""The Street Boba Café"""	"""1116 S Dobson Rd, Ste 109"""	Mesa	AZ	33.3944173	-111.8754243	4.5	253	1
6339	aZgOdGn3O_fP2OUr5ATqiw	"""Steep & Brew"""	"""544 State St"""	Madison	WI	43.075134000000006	-89.394564	4.0	55	0
6341	8B1Hi9253IICz8-5Aw5qrw	"""Spork"""	"""5430 Penn Ave"""	Pittsburgh	PA	40.464484999999996	-79.935388	4.0	100	1
6342	CoyeXg8FBsS_d20QzNIy-A	"""Makers & Finders Coffee"""	"""1120 S Main St, Ste 110"""	Las Vegas	NV	36.157897	-115.15395900000001	4.5	723	1
6344	lJDnML8EVAc_muLXhN32Yw	"""The Curve"""	"""653 S Park St"""	Madison	WI	43.0600205	-89.400397	4.0	58	1
6347	BEplfZTUzYwApjMUaOA12w	"""Cañonita"""	"""3377 S Las Vegas Blvd"""	Las Vegas	NV	36.121876	-115.168764	4.0	649	1
6348	_0x7W6fizaPP76xNBxBLAQ	"""Stephano's Greek & Mediterranean Grill"""	"""6115 S Fort Apache Rd"""	Las Vegas	NV	36.0771893	-115.2985719	4.0	205	1
6349	sePTDv1dGHPID7kwuNzXaA	"""Sam's Congee Delight"""	"""4390 Steeles Avenue E"""	Markham	ON	43.8267282	-79.3044585	4.0	134	1
6350	5XVabANkehj7oH-Z7YZkwg	"""Alchemy Coffee"""	"""4361 Highway 7 E, Unit 1"""	Markham	ON	43.8606028139	-79.3119999021	4.0	298	1
6351	eNcYNWN1e5zgIwxebVV6PA	"""MJ's BBQ - Chicken & Fish"""	"""2426 E Jefferson St"""	Phoenix	AZ	33.4474046927	-112.028864809	4.5	82	1
6352	tnG4_L5bZiffTbaFru9EBg	"""Princess Mediterranean Market & Deli"""	"""2620 W Broadway Rd"""	Mesa	AZ	33.407996999999995	-111.88789799999999	4.5	326	1
6353	mj_E2SThbggt-FyUaE1DQg	"""Essence Bakery Cafe"""	"""3830 E Indian School Rd"""	Phoenix	AZ	33.4954565	-111.99859679999999	4.0	219	1
6354	sqHRwTOpFMsdoN_3xsTFNQ	"""Ox Noodle"""	"""3175 Rutherford Road, Unit G37"""	Vaughan	ON	43.8279652353	-79.5373121571	4.0	73	1
6355	GKg7N9i7djbigZ5fDj2DXw	"""Best of Philly"""	"""2818 N Central Ave"""	Phoenix	AZ	33.479486699999995	-112.0740801	4.0	100	1
6356	ubt9YKL8nT-1WMu2QLxuNg	"""Rice Trax Teriyaki Grill"""	"""7780 S Jones Blvd"""	Las Vegas	NV	36.0478554	-115.22447269999999	4.5	106	0
6357	LXt2Aycp2ILMWQmKsjl4Wg	"""Firehouse Subs"""	"""9921 W Charleston Blvd, Ste 4"""	Las Vegas	NV	36.1579322805	-115.31334963100001	4.0	87	1
6358	BuHbMNbCQzzYi-3Y5w1c4Q	"""The Habit Burger Grill"""	"""365 Hughes Ctr Dr"""	Las Vegas	NV	36.1149584	-115.15559329999999	4.5	231	1
6361	fHM09_y3QX3n4a_bIFbk_w	"""Grand Lux Cafe"""	"""3327 Las Vegas Blvd S, Ste 1580"""	Las Vegas	NV	36.121860270700004	-115.168944884	4.0	1090	1
6364	0uR48n5SYcLE_DLcjONZPg	"""Jimmy John's"""	"""4800 S Maryland Pkwy"""	Las Vegas	NV	36.1027139921	-115.136160157	4.0	105	1
6365	r8hVqm9DeasZ0Bf2KMhbeg	"""Crackers & Co Cafe"""	"""1285 W Elliot Rd"""	Tempe	AZ	33.3486815	-111.95885200000001	4.0	377	1
6368	4JNXUYY8wbaaDmk3BPzlWw	"""Mon Ami Gabi"""	"""3655 Las Vegas Blvd S"""	Las Vegas	NV	36.1128270642	-115.17258149700001	4.0	7361	1
6369	4Jscimulh38Rq2hOgjb2Hg	"""Strange Love"""	"""101 Spadina Avenue"""	Toronto	ON	43.646330220900005	-79.3950911282	4.5	81	1
6370	2JeciNHrJE_tI-o2tUCu5w	"""Ty Fun Thai Bistro"""	"""815 Jefferson Ave"""	Cleveland	OH	41.479502000000004	-81.68416140000001	4.0	129	1
6371	wKA2y-F_fPcBDOkpzDB9eQ	"""Viva Zapatas Mexican Restaurant & Cantina"""	"""3826 E Craig Rd"""	North Las Vegas	NV	36.2407061	-115.09615500000001	4.0	551	1
6372	9nlQLMA8W08dFAkXFSQOyA	"""The Habit Burger Grill"""	"""530 W McDowell Rd"""	Phoenix	AZ	33.465991273600004	-112.081645131	4.0	157	1
6373	-yWvniZVC6TjhnnptXRVrA	"""C3 Kitchen"""	"""15147 N Scottsdale Rd, Ste 133"""	Scottsdale	AZ	33.6236476738	-111.923890337	4.0	66	0
6375	8AWnAA7aUk8OO5oLz8yvQQ	"""Elly's Brunch & Cafe"""	"""100 E Camelback Rd, Ste 166"""	Phoenix	AZ	33.5104639285	-112.071890995	4.0	122	1
6377	aSDQk0wjskLdQRFg2TBt_A	"""Eggs-R-Us"""	"""2350 Noblestown Rd, Ste 13"""	Pittsburgh	PA	40.427434399999996	-80.0556837	4.0	92	1
6378	pXQV_vlMtQt---3W_do9Zg	"""Maru's Pizza & Italian Bistro"""	"""8125 W Sahara Ave, Ste 170"""	Las Vegas	NV	36.1428450405	-115.26850063200001	4.0	53	0
6379	RKVYQ00LvK0_FO6Ll7lvOg	"""Muddy Waters Oyster Bar"""	"""130 S Highland Ave"""	Pittsburgh	PA	40.4602070145	-79.925226	4.5	278	1
6380	IOQ7hWDbdzZgOSr2sDELoQ	"""The Rail"""	"""17885 Southpark Ctr"""	Strongsville	OH	41.310364	-81.81721280000001	4.0	81	1
6381	0TBTV3q6QXCn9vNhy3Xi2w	"""Café Lalibela"""	"""849 W University Dr"""	Tempe	AZ	33.4213360711	-111.951614885	4.0	423	1
6383	hrU4bUqKXMewJuSC90sInA	"""Byblos - Le Petit Café"""	"""1499 Avenue Laurier E"""	Montréal	QC	45.5346518	-73.5829387	4.0	65	1
6385	yXLUfT8rdz_XiPRxE8AU-g	"""Cook Out"""	"""9705 N Tryon St"""	Charlotte	NC	35.317948799999996	-80.73821020000001	4.0	59	1
6386	LhBP1BxWBM3aLLRR4zgQlw	"""Oregano's Pizza Bistro"""	"""328 N Gilbert Rd"""	Gilbert	AZ	33.355969	-111.7900143	4.0	360	1
6387	2RsLaIEnNUIzjQyCvPCNWA	"""Cuff"""	"""5819 W Glendale Ave"""	Glendale	AZ	33.538367699999995	-112.1846402	4.0	159	1
6388	Sv1XtPN-utoenqdIn9ZMyQ	"""Tacos De Juarez"""	"""1017 N 7th St"""	Phoenix	AZ	33.459346999999994	-112.064755	4.0	108	0
6391	LUDX--wfStrKavGyitk4nA	"""The Keg Steakhouse + Bar"""	"""21001 N Tatum Blvd"""	Phoenix	AZ	33.675267	-111.97558400000001	4.0	328	1
6392	ZX9eujPNUxqWEWYdr4Ulqg	"""The Mayobird"""	"""1531 E Blvd"""	Charlotte	NC	35.199882771999995	-80.8412359308	4.0	128	1
6394	5OmuCo0kdvWQZXidGuxrsw	"""NY Slicers Deli"""	"""835 N 43rd Ave"""	Phoenix	AZ	33.4572215	-112.1510793	4.5	127	1
6396	FtI-LMW5d2bvZGF34nDDpQ	"""Atomic No 7"""	"""605 Mall Ring Cir, Ste 110"""	Henderson	NV	36.064746	-115.04028799999999	4.0	87	0
6398	pRmb8_tAP5y4YPt_viL07g	"""Whole Foods Market"""	"""8855 W Charleston Blvd"""	Las Vegas	NV	36.1578036	-115.28842490000001	4.0	234	1
6399	XwJ6fZRVbxQYRsryy4-qDw	"""Urban Crawfish Station"""	"""4821 Spring Mountain Rd, Ste C"""	Las Vegas	NV	36.124903851199996	-115.207247559	4.5	375	1
6402	TkEMlu88OZn9TKZyeY9CJg	"""Mastro's City Hall"""	"""6991 E Camelback Rd"""	Scottsdale	AZ	33.5012412	-111.9313997	4.5	785	1
6403	I81hDYqQjMaaE3p6KyRMJA	"""Manhattan Deli Bar & Grille"""	"""34601 Ridge Rd"""	Willoughby	OH	41.6071362925	-81.4417659896	4.0	55	1
6406	SUktrYdNQD8k2vvkM4OpfA	"""Peking Garden Restaurant"""	"""206 N Randolph St"""	Champaign	IL	40.1178481689	-88.24511916590001	4.0	65	1
6408	GlIE5vye0vk2-EYwiKjWkQ	"""Joe's Italian Ice"""	"""2019 S McClintock Dr"""	Tempe	AZ	33.406625	-111.90859009999998	4.0	178	1
6409	l4x5FFzfiCFrGN0S-uZbBQ	"""Nando Milano Trattoria"""	"""204 N Neil St"""	Champaign	IL	40.1175503	-88.243507	4.0	138	1
6410	6G0w6rSvl964Lt8qumF3hA	"""Com Tam Thuan Kieu"""	"""66 S Dobson Rd, Ste 141"""	Mesa	AZ	33.4133505	-111.8759922	4.0	118	1
6411	RiGtSzVzc42CKjyZkDxZRA	"""Crop Bistro & Bar"""	"""2537 Lorain Ave"""	Cleveland	OH	41.4837780362	-81.7038367706	4.0	385	1
6415	DXsV1EmzKcsnz8bzCHyqnQ	"""Sweet India Restaurant"""	"""7126 Airport Road"""	Mississauga	ON	43.7061471	-79.64605870000001	4.0	59	1
6416	n8KZA9G4FvGqDBWIscpz9Q	"""AJK Chinese Cusine"""	"""1535 N Dysart Rd, Ste A-3"""	Avondale	AZ	33.4617520782	-112.338214117	4.0	77	1
6417	H9tJl_ntsan-YSZElKKK2w	"""3on Smith Cafe"""	"""3701 E Indian School Rd"""	Phoenix	AZ	33.4949109022	-112.001944382	4.5	158	1
6418	mnn--vaYHtNyBNYFYBFIog	"""Toqué"""	"""900 Place Jean-Paul-Riopelle"""	Montréal	QC	45.5029475	-73.5612041	4.0	195	1
6419	5euk5_UKqnAWcrbOPNYt0g	"""Chanpen Thai Cuisine"""	"""2700 W Baseline Rd"""	Tempe	AZ	33.378628300500004	-111.976940357	4.5	265	1
6420	StFkwexlCzDRpMOe_4YnWw	"""Nugateau Patisserie"""	"""717 Queen Street W"""	Toronto	ON	43.64668820000001	-79.40608879999999	4.0	67	1
6421	aXRrMXXoAN7lawHICgmsxw	"""The Dressing Room"""	"""220 E Roosevelt St"""	Phoenix	AZ	33.4588117	-112.0703636	4.5	188	1
6423	Ns20WGWn6s6niKAGIQB4UQ	"""Crescent Ballroom"""	"""308 N 2nd Ave"""	Phoenix	AZ	33.4517783	-112.07683540000001	4.0	493	1
6424	zOL260xaXDYZZPBItzALxQ	"""MacAlpine's Diner & Soda Fountain"""	"""2303 N 7th St"""	Phoenix	AZ	33.4732278	-112.0647459	4.0	307	1
6425	WDYE-OCXNgKyXGNuBjMgEw	"""Table 34"""	"""600 E Warm Springs Rd, Ste 180"""	Las Vegas	NV	36.0574506	-115.1494487	4.0	227	1
6426	yCK1Ok69D7TSWJESZQZHiQ	"""Yama Sushi House"""	"""4750 North Central Ave"""	Phoenix	AZ	33.507142	-112.074395	4.5	246	1
6427	PNTyiqS7R-0c1ofxOfDijQ	"""Cafe Monarch"""	"""6939 E 1st Ave"""	Scottsdale	AZ	33.494225	-111.93146100000001	4.5	576	1
6428	aeC-lZM8ABG5Raa3Z9cmRw	"""The Sweet Spot"""	"""17806 Detroit Ave"""	Lakewood	OH	41.484757	-81.8206814	4.0	55	1
6429	J07TDs6qnTIaxm48EL1cKQ	"""Hula's Modern Tiki"""	"""4700 N Central Ave"""	Phoenix	AZ	33.506234	-112.07410800000001	4.0	999	1
6430	O-b5osM0NO4f31dp6_DatQ	"""Nadege"""	"""780 Queen Street W"""	Toronto	ON	43.6458059426	-79.4114097683	4.0	369	1
6431	CqCWN9aBJf8YNJxyel7psg	"""Glass Nickel Pizza"""	"""5003 University Ave, Ste 170"""	Madison	WI	43.0754348	-89.4663781	4.0	77	1
6433	-MKWJZnMjSit406AUKf7Pg	"""Barrelhouse American Kitchen & Cocktails"""	"""2050 N Alma School Rd, Ste 8"""	Chandler	AZ	33.336012407300004	-111.859687015	4.0	172	0
6434	Cpb142L849ilMzgiSR4a0w	"""Tina's Filipino Cuisine"""	"""7720 S Jones Blvd, Ste 105"""	Las Vegas	NV	36.048884235	-115.22446918899999	4.0	204	1
6436	aEs7Qle2Ah49dwaf3QNU1w	"""Dirty Drummer"""	"""2303 N 44th St, Ste 8"""	Phoenix	AZ	33.4737513072	-111.986316621	4.0	65	1
6437	zjZbVmI5FGQflHL6rRMxoA	"""Corned Beef House"""	"""270 Adelaide St W"""	Toronto	ON	43.647969399999994	-79.39011459999999	4.0	127	1
6438	N58CiJxvwAVD8zUG2oMWvA	"""Fit Prep"""	"""2067 N Jones"""	Las Vegas	NV	36.197174729000004	-115.222412117	4.0	57	1
6439	Wg4jlAgOUB51aX1c3ex9GQ	"""Sushi Sen"""	"""7001 N Scottsdale Rd, Ste 154"""	Scottsdale	AZ	33.539308399999996	-111.92263059999999	4.0	59	1
6440	mysCmit5aV2PWNL-Li6ZBw	"""Block House"""	"""Eberhardstr. 10"""	Stuttgart	BW	48.7733827077	9.1775868856	4.0	111	1
6441	aVBFKYoF0AHuusNssaQpJA	"""Ian's Pizza"""	"""100 State St"""	Madison	WI	43.0748916557	-89.3869503096	4.0	379	1
6442	hoqk5SFvERVDJVXUaFLpLQ	"""The Tipsy Cow"""	"""102 King St"""	Madison	WI	43.074727	-89.3815378	4.0	337	1
6443	86AlQmjMfkxZgH5UquSOPg	"""Hey Joe! Filipino Street Food Truck"""	""""""	Phoenix	AZ	33.452829200000004	-112.0685027	4.0	53	0
6444	sYfHxCqHpIX2HnDhw0JRAA	"""Ohjah Japanese Steakhouse Sushi & Hibachi"""	"""8595 S Decatur Blvd, Ste 104"""	Las Vegas	NV	36.033405480700004	-115.20842602799999	4.0	456	1
6445	XPgurhZwZgNAwHcrpoe3Zg	"""Niccoli's Italian Grocery & Deli"""	"""6102 N 16th St"""	Phoenix	AZ	33.525883799999995	-112.047946	4.5	143	1
6446	pH0BLkL4cbxKzu471VZnuA	"""SUSHISAMBA - Las Vegas"""	"""3327 Las Vegas Blvd S"""	Las Vegas	NV	36.1245818974	-115.167552877	4.0	2101	1
6448	tCkd8eAx2mR0oioQcqkxPw	"""Mucho Macho Taco"""	"""5341 N 7th Ave"""	Phoenix	AZ	33.5163421	-112.0822543	4.0	185	1
6449	5J1SoLkAM2zAOKqrRB7rCQ	"""King of Gyros"""	"""1342 W Warner Rd, Ste B106"""	Tempe	AZ	33.3349816	-111.9619928	4.5	180	1
6452	-eJmNm0j12v1wuyIkfj7yQ	"""Honest Weight"""	"""2766 Dundas Street W"""	Toronto	ON	43.665333593999996	-79.4614855543	4.5	64	1
6454	ebL8hN0iieaa3rClnDfLlw	"""Thai Chili 2 Go"""	"""4984 S Power Rd, Ste 101"""	Mesa	AZ	33.3257131	-111.6874531	4.0	101	1
6455	tvXOFflGUCGSSzcxrpVBsA	"""Growler USA - America's Microbrew Pub"""	"""12206 Copper Way, Ste 124"""	Charlotte	NC	35.07050220000001	-80.8445045	4.0	53	1
6456	SCxtzXcvyk1hygdmOZqd1A	"""Mashawi Grill"""	"""617 E Green St"""	Champaign	IL	40.110040999999995	-88.22968890000001	4.5	88	0
