,business_id,name,address,city,state,latitude,longitude,stars,review_count,is_open,categories
16368,Wi1h9EGYJA3Lk3qtPXrGOQ,"""Mel's Sweet Shop""","""807 Pearl Rd""",Brunswick,OH,41.2530681675,-81.8403065128,5.0,3,1,Candy Stores;Cooking Schools;Specialty Food;Education;Desserts;Food;Specialty Schools;Chocolatiers & Shops;Do-It-Yourself Food
16370,jPBL-Wl7u-k7t1LOJhlEdA,"""Colonial Beer""","""4986 Library Rd""",Bethel Park,PA,40.3432138,-80.0266625,5.0,3,1,Beer;Wine & Spirits;Food
16395,Rnn6ex4B7okixRX9vtCvIg,"""Azteca Mini Mart""","""2425 Las Vegas Blvd N""",North Las Vegas,NV,36.204149799999996,-115.11739979999999,5.0,3,1,Food;Convenience Stores
16408,EB-E7r5NQ9Qof7HawwZ8ww,"""North Of 7 Cod Father""","""12269 Highway 41""",Northbrook,ON,44.734114849099996,-77.1594714047,5.0,3,1,Pizza;Burgers;Restaurants;Fish & Chips
16424,uQ3Ixx8WJL8UWPwFYDzncg,"""Abarrotes El Primo""","""105 E Main St""",Sun Prairie,WI,43.1830930994,-89.21342812479999,5.0,8,1,International Grocery;Restaurants;Mexican;Grocery;Food;Ethnic Grocery
16434,M3tvxyxkgSuZD3vVjlKW-Q,"""El Caprichoso""","""9444 N 19th Ave""",Phoenix,AZ,33.572646999999996,-112.100098,5.0,24,1,Hot Dogs;Street Vendors;Food;Restaurants
16469,rWtglX0leY_pqi-UD820Ag,"""Rubens Chocolate""","""127 Lincoln Sq""",Urbana,IL,40.1112662,-88.2071884,5.0,3,1,Chocolatiers & Shops;Specialty Food;Food
16478,UsB0yTvd0AM08_fSdyGnhA,"""SnackLand""","""9393 W Hanna Ln""",Glendale,AZ,33.5348621822,-112.261113655,5.0,3,1,Food;Grocery;Convenience Stores
16484,whsMhIVqxKyp__-joJx1gA,"""GNC""","""9880 S Rural Rd, Ste 107""",Tempe,AZ,33.322093100000004,-111.92955559999999,5.0,23,1,Health & Medical;Food;Specialty Food;Shopping;Health Markets;Vitamins & Supplements;Nutritionists
16497,hJVC-v5GGR8SWs0Stgro3w,"""Little Caesar's Pizza""","""985 E Riggs Rd""",Chandler,AZ,33.217579,-111.825249,5.0,5,1,Restaurants;Pizza
16517,3nckoE7pTMaG_KlUUHWgWQ,"""Ni De Aqui Ni De Alla""","""114 W Adams St""",Phoenix,AZ,33.4494949,-112.07544240000001,5.0,5,1,Mexican;Food;Event Planning & Services;Food Stands;Caterers;Food Trucks;Restaurants
16526,glKJGrTjFFky9USreDxUaA,"""Elwood's Pub""","""163 Little Deer Creek Rd""",Rural Ridge,PA,40.5892451,-79.8279793,5.0,13,1,Nightlife;Gastropubs;Restaurants;Beer;Wine & Spirits;American (Traditional);Pubs;Food;Bars
16540,jb1PLDl9UsuKLTlZX9kz5w,"""Fresh Barbeque Innovations""","""""",Scottsdale,AZ,33.4943493443,-111.925837323,5.0,4,1,Food Trucks;Food;Restaurants;Barbeque
16545,sRcoxrxl8TGSgxHoiplH-Q,"""Cave Creek Olive Oil Company""","""6201 E Cave Creek Rd, Ste A""",Cave Creek,AZ,33.83181629999999,-111.9473384,5.0,17,1,Olive Oil;Specialty Food;Food
16554,D2Q64qJxUNyVfr5lpfbA5Q,"""Street Food Cinema""","""""",Phoenix,AZ,33.4499672,-112.07022250000001,5.0,6,1,Food;Arts & Entertainment;Festivals;Outdoor Movies;Food Trucks;Cinema
16568,HSLtCVekHFcge2gwroF-Rw,"""Dans la Côte""","""2123 Rue de Bleury""",Montréal,QC,45.5081271,-73.57052370000001,5.0,3,1,Sandwiches;Restaurants
16584,BL7a0yO7Mq6AY7DRUEpabQ,"""New Victoria Fish""","""6015, Avenue Victoria""",Montréal,QC,45.4941633,-73.6367865,5.0,3,1,Specialty Food;Seafood Markets;Food
16590,fA1xX21XiMFLlVEN-VKrxg,"""Pita Pit""","""9465 Mississauga Road""",Brampton,ON,43.6568872021,-79.8129497096,5.0,5,1,Food;Canadian (New);Fast Food;Restaurants
16609,KVazn5PsopTJRlh_WOdtdQ,"""A Little Sweet""","""""",Ajax,ON,43.85085529999999,-79.02037320000001,5.0,3,1,Food;Desserts;Bakeries
16615,43KfMITj7feZXy5vDoQBfQ,"""Neos""","""5711 Chemin de la Côte des Neiges""",Montréal,QC,45.4990743,-73.6277977,5.0,4,1,Mediterranean;Restaurants;Greek
16639,tBqiAQsv3LSjDuBD1IPi-g,"""Little Shop of Ice Cream""","""1 Theatre Lane""",Brampton,ON,43.68711029999999,-79.7600981,5.0,4,1,Sandwiches;Restaurants;Soup;Ice Cream & Frozen Yogurt;Food
16679,3K5s-QQFiv1SIvOg8RF5xA,"""Ever So Sweet Cupcakes""","""""",Edinburgh,EDH,55.957283600000004,-3.1718479,5.0,4,1,Food;Cupcakes;Bakeries
16684,-CQokjildrY7UZezXCdEBw,"""Toddy Shop""","""238 S Rainbow Blvd""",Las Vegas,NV,36.1714276,-115.2450798,5.0,41,1,Asian Fusion;American (Traditional);Nightlife;Restaurants;Bars;Bar Crawl;Indian;Dive Bars
16687,B1TlRyjCW3Ygkp95MACffA,"""Que Huong Restaurant""","""3424 N 19th Ave, Ste 8""",Phoenix,AZ,33.4884076,-112.10039569999999,5.0,4,1,Restaurants;Vietnamese
16696,Fm3CjNZWl8DozT-58E1nnQ,"""Red Kite Café""","""7-8 Cadzow Place""",Edinburgh,EDH,55.95714649999999,-3.168304,5.0,8,1,Breakfast & Brunch;Restaurants;Cafes;Bakeries;Food
16712,DH5NSphFVHtB7q3Js0WE_A,"""Les Cinq Saveurs""","""358 Boulevard Cartier O""",Laval,QC,45.5511713,-73.7091923,5.0,3,1,Chinese;Pizza;Restaurants
16714,MRMVuT6Q16Ww16e6LsZwTg,"""MorningStar Missions Cafe""","""375 Star Light Dr""",Fort Mill,SC,35.059625786,-80.91234721100001,5.0,4,1,Cafes;Venues & Event Spaces;Event Planning & Services;Caterers;Restaurants
16717,vl_O3O2fZ4m2f060rj55oQ,"""Looking Glass Creamery""","""59 Noble Rd""",Fairview,NC,35.51854229999999,-82.3986907,5.0,21,1,Food;Cheese Shops;Specialty Food
16740,aHJONInrjeY7qmV3aHOy1Q,"""Penzeys Spices""","""8128 Providence Rd, Ste 300""",Charlotte,NC,35.0960065,-80.78013809999999,5.0,5,1,Herbs & Spices;Food;Specialty Food
16741,OSivreL0rRjEr529ku-9RQ,"""Yah's Best Products""","""""",Huntersville,NC,35.4105761,-80.8504775,5.0,3,1,Food;Specialty Food
16752,wyMu0pbOTpZZ297fwIrEEQ,"""Restaurant Fiesta Bar And Grill""","""1644 S Dobson Rd""",Mesa,AZ,33.3839669,-111.87549340000001,5.0,3,1,Nightlife;Event Planning & Services;Sushi Bars;American (Traditional);Caterers;Bars;Restaurants;Venues & Event Spaces;Mexican
16753,aJAsIHJqwC86b7A619nQZA,"""S'Café""","""Turmgasse 7""",Sindelfingen,BW,48.7088,9.00097,5.0,7,1,Coffee & Tea;Restaurants;Food;Grocery;Cafes
16759,pfnvSTdfSDO-43LF3-iOTw,"""Malay Thaï""","""9007 Rue Hochelaga""",Montréal,QC,45.604758200000006,-73.5181252,5.0,3,1,Thai;Restaurants;Malaysian
16764,3bCv726G2u_emyhnxtrGEA,"""Sparkledragon's Magical Emporium""","""2120 Broadway Ave""",Pittsburgh,PA,40.4044171,-80.0302138,5.0,5,1,Beauty & Spas;Flowers & Gifts;Shopping;Herbs & Spices;Specialty Food;Bookstores;Discount Store;Arts & Entertainment;Spiritual Shop;Supernatural Readings;Books;Mags;Music & Video;Health & Medical;Tattoo;Food;Gift Shops
16793,F2UDLBuUn_2-F0a3uL_1_g,"""Falafel Abou Hanna""","""4660C Boulevard Des Sources""",Dollard-des-Ormeaux,QC,45.5012211863,-73.81502400800001,5.0,14,1,Arabian;Mediterranean;Falafel;Restaurants
16795,bvoRdbZCa56-JxW2VHZxcQ,"""CHEFit""","""6235 S Pecos Rd""",Las Vegas,NV,36.076854100000006,-115.1015105,5.0,9,1,Personal Chefs;Fruits & Veggies;Food;Specialty Food;Health Markets;Food Delivery Services;Caterers;Event Planning & Services
16800,nER4r71-nLBpy4ZkrsAOYg,"""Park Hyatt Toronto Kosher Annona Restaurant""","""4 Avenue Road""",Toronto,ON,43.668396200000004,-79.3928365,5.0,5,1,Restaurants;Kosher
16823,AY7F-R6RUTr1Fhz4lIBXww,"""Comptoir De Bruxelles""","""333 Boulevard Harwood""",Vaudreuil-Dorion,QC,45.3809586,-74.01651,5.0,5,1,Food;Bakeries;Desserts
16836,hqJMHaqpyL63NhRUqv9eyQ,"""Best Donuts""","""2320 E Baseline Rd, Ste 162""",Phoenix,AZ,33.379821006,-112.03089968200001,5.0,76,1,Coffee & Tea;Donuts;Bubble Tea;Food
16838,Z3VRcxsqLX6qtvsMWl83ow,"""HummusKing Meals""","""1150 S Gilbert Rd, Ste 104""",Gilbert,AZ,33.329015500000004,-111.79066509999998,5.0,11,1,Health Markets;Gluten-Free;Restaurants;Mediterranean;Greek;Specialty Food;Food Delivery Services;Food
16854,BC2ZUxbSmQV6LZMS2rhw-g,"""Paz Cantina Food Truck""","""""",Phoenix,AZ,33.452829200000004,-112.0685027,5.0,5,1,Food;Mexican;Restaurants;Food Trucks
16857,rYhgn9JU8E_RxXWzzUiAGA,"""Macelleria Atlas Butcher Shop""","""800 St Clair Avenue W""",Toronto,ON,43.6809862,-79.4299975,5.0,5,1,Meat Shops;Food;Specialty Food
16871,UIJnUdvM0J39JqK5ubR7bA,"""Thai 999 Express""","""9853 Johnnycake Ridge Rd, Ste 15""",Mentor,OH,41.6734511,-81.2827318,5.0,16,1,Food;Desserts;Salad;Noodles;Thai;Restaurants;Soup
16876,r58TFLKek34K6wpbxFyyaA,"""Studio AM""","""225 E 8th Ave""",Homestead,PA,40.407709499999996,-79.9102103,5.0,19,1,Restaurants;Web Design;Event Planning & Services;Home Services;Venues & Event Spaces;Breakfast & Brunch;Professional Services;Art Galleries;Interior Design;Arts & Entertainment;Shopping;Advertising
16880,mE3JeKNsE7-scO7eW-omMg,"""Toronto Tea Festival""","""789 Yonge Street""",Toronto,ON,43.670610743400005,-79.38681290000001,5.0,3,1,Arts & Entertainment;Food;Tea Rooms;Festivals
16895,qBd6uxX63lQuM7lzJ_Xihg,"""Jack's Liquor""","""4286 W Thomas Rd""",Phoenix,AZ,33.4808283,-112.1508955,5.0,4,1,Food;Beer;Wine & Spirits
16896,uiAWarzgCNIwTZiOT96izw,"""Kozlik's Canadian Mustard""","""93 Front Street E""",Toronto,ON,43.6490516,-79.3717741,5.0,64,1,Food;Specialty Food
16910,pFvyOYi1O5umrbzGVYSYKg,"""Edible Arrangements""","""49 E Marketview Dr""",Champaign,IL,40.1373077478,-88.24008152260001,5.0,4,1,Specialty Food;Flowers & Gifts;Salad;Shopping;Florists;Restaurants;Chocolatiers & Shops;Food;Gift Shops;Juice Bars & Smoothies
16927,EsJ_iCNSHu_8N--XsK9Rjg,"""Raspados Solaris""","""9204 N 7th St, Ste 6""",Phoenix,AZ,33.570050099999996,-112.06564540000001,5.0,7,1,Food;Desserts;Shaved Ice;Ice Cream & Frozen Yogurt
16957,qpmrclq4Qp_QpQSn884tdA,"""Sheetz""","""2165 Hulton Rd""",Verona,PA,40.5269439347,-79.8168155987,5.0,5,1,Automotive;Gas Stations;Food;Convenience Stores
16964,QxoEkFbKsmpPrzPpWGfJgg,"""Lucky Donuts""","""2510 W Thunderbird Rd, Ste 1""",Phoenix,AZ,33.611407799999995,-112.1106287,5.0,81,1,Food;Bakeries;Donuts;Ice Cream & Frozen Yogurt
16977,TUoz10k6OMss0oHzJ-L6MQ,"""Providence Produce Markets""","""3116 Old Monroe Rd""",Matthews,NC,35.08197929999999,-80.6925926,5.0,3,1,Specialty Food;Food;Fruits & Veggies
16979,rIWzKEgzruUeiItr9y4mCQ,"""Pavillon Imbiss""","""Stuttgarter Platz""",Fellbach,BW,48.8144,9.274460000000001,5.0,3,1,Kebab;Restaurants
16994,MDjnYXAHdFaySKL2LqbXmA,"""Amigo Express""","""1030 Rue Mackay""",Montréal,QC,45.4939472,-73.5729028,5.0,3,1,French;Restaurants;Car Share Services;Travel Services;Public Transportation;Automotive;Hotels & Travel;Transportation;Tours
16996,eQPmRBwVHCX3mx5ld03OFA,"""Michael's Bakery""","""4478 Broadview Rd""",Cleveland,OH,41.4339813,-81.69743879999999,5.0,11,1,Food;Donuts;Delis;Restaurants;Bakeries
17010,fg69aogbeD-GKjmr_4cN4w,"""Eat By Stacey Weber""","""4740 E Shea Blvd, Ste 109""",Phoenix,AZ,33.583225,-111.9785446,5.0,49,1,Restaurants;Specialty Food;Caterers;Event Planning & Services;Health Markets;Gluten-Free;Food;Vegetarian;Organic Stores;Vegan
17024,FvHty1O-VpUfxuVRDzkQ6w,"""Harris Teeter""","""7715 Regency Lake Dr""",Huntersville,NC,35.444292,-80.895513,5.0,5,1,Drugstores;Flowers & Gifts;Grocery;Food;Shopping
17039,4HLKagjOFecrzf-aiwe1Yg,"""Kulinar's Carryout & Catering""","""35400 Vine St""",Eastlake,OH,41.642196999999996,-81.43604300000001,5.0,6,1,Food;Restaurants;Desserts;Hungarian;American (Traditional)
17053,F8ZTmT9pGiSF2jx9FZDjdQ,"""Zuki Sushi House""","""899 E Aurora Rd""",Macedonia,OH,41.314242764,-81.5064394794,5.0,5,1,Sushi Bars;Japanese;Restaurants
17057,uNsvtxn8G74E3t-aAYRvzA,"""Popeye's Supplements""","""17480 Yonge Street""",Newmarket,ON,44.0540795,-79.4812674307,5.0,3,1,Nutritionists;Food;Health Markets;Shopping;Specialty Food;Health & Medical;Drugstores
17060,Q3H73G8reF2wPqU4dwoFQw,"""BarMagic""","""""",Tempe,AZ,33.3684114,-111.9343636,5.0,5,1,Nightlife;Event Planning & Services;Party & Event Planning;Food;Bars;Bartenders;Beer;Wine & Spirits
17065,f9U5b9iwLhpmW-MGUij0_Q,"""Yoyo Japanese Restaurant""","""348 Guelph Street""",Georgetown,ON,43.6484851,-79.8827046,5.0,20,1,Japanese;Restaurants
17077,VguLzEEk7NOT9ec90NTcSQ,"""2 ""Di"" 4 Gourmet Karmel Korn""","""765 N 114th Ave, Ste 105""",Avondale,AZ,33.453519899999996,-112.30512079999998,5.0,7,1,Food;Popcorn Shops;Specialty Food;Bridal;Gift Shops;Flowers & Gifts;Ice Cream & Frozen Yogurt;Desserts;Shopping
17121,hfawbr8I0EH6BYcpDcVHtw,"""Donut Connection""","""100 Tarentum Bridge Rd""",New Kensington,PA,40.5903445,-79.7496085,5.0,5,1,Bakeries;Donuts;Coffee & Tea;Food
17142,3lY3Uwxgcu-B8ybBAMs5UQ,"""Holanka Bar im Buchhaus Wittwer""","""Königstr. 32""",Stuttgart,BW,48.7779,9.17704,5.0,7,1,Restaurants;Food;Cafes;Coffee & Tea
17158,H5YFgWvDzDkxCNo7pJKpGQ,"""Wirtshaus Zur alten Schmiede""","""Kühlbrunnengasse 12""",Stuttgart,BW,48.8037,9.21379,5.0,8,1,Gastropubs;Swabian;Restaurants
17161,5AabBubhVCZXHmBBuibFtg,"""Arabesque Middle Eastern Foods""","""1068 College Street""",Toronto,ON,43.6530671,-79.4309392,5.0,20,1,Restaurants;Middle Eastern
17181,XTSqlsyCiSJRVW095PwXSw,"""Burro Burrito""","""797 King Street W""",Toronto,ON,43.6429076,-79.40707370000001,5.0,6,1,Mexican;Restaurants
17195,bJ4SSSbpdM0ygxREOrLesA,"""Totera Fine Foods""","""2414 Major Mackenzie Drive""",Vaughan,ON,43.8542526,-79.5178007,5.0,5,1,Grocery;Specialty Food;Butcher;Food
17196,L8ILfdokGZYI72ah9Vfz8w,"""The Rumor Mill Market""","""217 A Depot St""",Davidson,NC,35.500781599999996,-80.85037340000001,5.0,5,1,Home Decor;Coffee & Tea;Shopping;Furniture Stores;Food;Home & Garden
17198,pyXb959EpDIDqfIBj_x8Jw,"""Rico's Acai""","""917 Pecan Ave""",Charlotte,NC,35.2171322004,-80.81505803600001,5.0,4,1,Acai Bowls;Juice Bars & Smoothies;Specialty Food;Food Trucks;Fruits & Veggies;Food
17211,CnXQ4Z0s3TvblzWEJilCIQ,"""Sunshine Catering""","""18412 N 44th Pl""",Phoenix,AZ,33.653937899999995,-111.98583799999999,5.0,4,1,Caterers;Persian/Iranian;Restaurants;Event Planning & Services
17216,y4NmHEOHjQ5_FAWWSoRpvQ,"""Talessia's Kitchen""","""24676 Euclid Ave""",Euclid,OH,41.5811061,-81.5105313,5.0,3,1,Restaurants;Event Planning & Services;Soul Food;Caterers
17246,-mF_pjHDweFE3kh8yiMatw,"""Épices de Cru""","""7070 Av Henri-Julien""",Montréal,QC,45.536465299999996,-73.6146713,5.0,10,1,Herbs & Spices;Food;Specialty Food;Fruits & Veggies
17247,hSyAdVKS9mttVVxMpEQRBQ,"""Fourtillfour""","""7105 E 1st Ave""",Scottsdale,AZ,33.493753000000005,-111.92810300000001,5.0,71,1,Nightlife;Food;Wine Bars;Bars;Coffee & Tea
17268,0R8eMs5RATyUEKLUTY_4YQ,"""L'Express St Zotique""","""555 Rue Saint-Zotique E""",Montréal,QC,45.536943900000004,-73.60740059999999,5.0,6,1,Sandwiches;Restaurants;Salad;Juice Bars & Smoothies;Convenience Stores;Food
17271,qw9SyduMZ53KB6GlBQqvZQ,"""Bosa Boba Cafe""","""3355 Spring Mountain Rd, Ste 35""",Las Vegas,NV,36.1259599,-115.1848457,5.0,55,1,Vietnamese;Bubble Tea;Sandwiches;Food;Coffee & Tea;Restaurants
17291,U3gBH2iJxlajlMSOP9UtNw,"""Nguyên Huong""","""1625 Wilson Avenue""",Toronto,ON,43.719893111800005,-79.5122339644,5.0,5,1,Ethnic Food;Vietnamese;Restaurants;Food;Sandwiches;Specialty Food;Imported Food
17295,VBZpr-SVJcDyCaZj-AnFSA,"""Coffee Club""","""5102 W Northern Ave, Ste 2""",Glendale,AZ,33.553344800000005,-112.1692338,5.0,16,1,Cafes;Bakeries;Waffles;Sandwiches;Food;Coffee & Tea;Restaurants
17332,MLfkLyIoQkdmZn3PwsAQxA,"""Two Tall Distilling""","""5353 Maly Rd""",Sun Prairie,WI,43.141040000000004,-89.26253,5.0,3,1,Distilleries;Food
17334,QnTguWLRKRK_reQ__8k7yw,"""Do Wood Fired""","""213 5th St""",Irwin,PA,40.331382,-79.7103227,5.0,57,1,Restaurants;Italian;Pizza;Sandwiches
17352,_shbpJu31hqWZ5hhtNJbrA,"""Bagel Buddy's""","""20070 Lakeshore Blvd""",Euclid,OH,41.601661,-81.539694,5.0,4,1,Bagels;Food
17357,UbpAU39ZeRQua9wpMYtVyA,"""Steeles Bakery""","""6235 Bathurst St""",North York,ON,43.7914455,-79.44534490000001,5.0,4,1,Food;Bakeries
17362,utN5Cqf2b6BC1sfqswiyeg,"""Purple Gurl's""","""975 E Elliot Rd""",Tempe,AZ,33.348714,-111.92668290000002,5.0,8,1,Specialty Food;Food;Popcorn Shops
17365,45WnyeDKrAVO02eV8mMz_Q,"""Eat Me Gourmet Catering""","""""",Scottsdale,AZ,33.566991200000004,-111.8985922,5.0,9,1,Bakeries;Food;Event Planning & Services;Caterers
17378,EHM1LwTW9Y_dO0UyRI2SZw,"""Lemme Eat Gluten Free""","""""",Phoenix,AZ,33.2909097,-112.03571370000002,5.0,3,1,Gluten-Free;Food;Bakeries;Desserts;Restaurants
17388,hOoM1--DNrkTzWJXJxQfEg,"""Krum's Creamery""","""200 Swiss Way""",Elizabeth,PA,40.2805847,-79.8355291,5.0,5,1,Ice Cream & Frozen Yogurt;Food
17394,BlegE0YPBHkje680-XGOmg,"""The Lincoln Apartment Bakery""","""3136 Boulevard LaSalle""",Montréal,QC,45.472122999999996,-73.569213,5.0,8,1,Food;Bakeries;Education;Specialty Schools;Cooking Schools
17395,tQj6IXqLHze_8XOhGacBGg,"""Lidet Cafe and Bakery""","""6370 W Flamingo Rd, Ste 20""",Las Vegas,NV,36.1151742181,-115.23156669,5.0,15,1,Restaurants;Bakeries;Coffee & Tea;Desserts;Ethiopian;Breakfast & Brunch;Cupcakes;Vegan;Food;Custom Cakes
17399,WU0rArtd0GcTt8ndKzeKaw,"""Cobrinha Brazilian Jiu Jitsu Academy""","""321 N Buffalo Dr, Ste 120""",Las Vegas,NV,36.176313,-115.26081699999999,5.0,33,1,Restaurants;Gyms;Trainers;Fitness & Instruction;Martial Arts;Active Life;Brazilian
17437,8B6HoeMy-xCeOarkMANdZA,"""Quisqueya La Bella""","""4616 Clark Ave""",Cleveland,OH,41.4698,-81.718884,5.0,17,1,Caribbean;Latin American;Restaurants;Dominican
17440,P2ZSZg5ZxF01PhdfMyzdYg,"""Witteveen Meats""","""93 Front St E""",Toronto,ON,43.6490516,-79.3717741,5.0,4,1,Meat Shops;Food;Specialty Food
17441,5STBZqgz2yp26NPsQ2wbug,"""Sunrise Market""","""4349 N 7th Ave""",Phoenix,AZ,33.5001017,-112.0820527,5.0,5,1,Grocery;Food;Beer;Wine & Spirits
17444,Hza5nxnDz-MEnCG-Im6-Nw,"""Gloria Espresso Bar & Cafe""","""478 Roncesvalles Avenue""",Toronto,ON,43.653222899999996,-79.4519268,5.0,19,1,Coffee & Tea;Cafes;Food;Restaurants
17450,X8lYvkI2Yv7f96cz4uE9LQ,"""Île Flottante""","""174-176 Rue Saint-Viateur O""",Montréal,QC,45.5236114,-73.60077120000001,5.0,71,1,Diners;French;Restaurants;Modern European
17469,ARUAcx1hyrsnjdroEtgC3g,"""Chef Chi Chinese Restaurant""","""324 Portobello High Street""",Edinburgh,EDH,55.9513089,-3.1076735,5.0,4,1,Chinese;Restaurants
17479,WIs9WUTcjNMbMY4QlcZhRQ,"""Café Saint-Henri""","""301-C1 Rue Émery""",Montréal,QC,45.5144662443,-73.5639396396,5.0,8,1,Coffee & Tea Supplies;Food;Restaurants;Coffee & Tea;Cafes
17488,77jmrYIsCJtZ0QVg9rutDg,"""Sonar Gao""","""191 Great Junction Street""",Edinburgh,EDH,55.9735152,-3.1768627,5.0,3,1,Fast Food;Restaurants
17492,OaHfq01gm8PTYkJ36k1feg,"""Michael T's Steaks, Ribs, & Burgers Tavern""","""7315 W Warm Springs Rd""",Las Vegas,NV,36.0553347059,-115.251599688,5.0,4,1,Restaurants;Piano Bars;Nightlife;Steakhouses;Bars;Burgers;Sports Bars
17496,dWCH2xIigUAIMyFY1ko88Q,"""The Fluted Mushroom Catering""","""109 S 12th St""",Pittsburgh,PA,40.4271929,-79.9863064,5.0,4,1,Venues & Event Spaces;Party & Event Planning;Caterers;Food;Wedding Planning;Event Planning & Services;Specialty Food
17521,65ZGMedBm7TBpWv6fzH2_Q,"""Pita Land""","""285 Rexdale Blvd, Unit #2""",Toronto,ON,43.7135502,-79.5798401,5.0,4,1,Middle Eastern;Specialty Food;Sandwiches;Restaurants;Halal;Desserts;Pizza;Food
17543,DtIcA3yhAPrntUBfRJNwuw,"""Good L'Oven Cookie Shop""","""417 Lincoln Ave""",Bellevue,PA,40.494156413,-80.0530002899,5.0,21,1,Food;Desserts;Local Flavor;Bakeries
17560,OkqWYzkPYcBrsvjiCJQjWw,"""La Parilla Villa Catering""","""727 W Camelback Rd""",Phoenix,AZ,33.5089672,-112.0836101,5.0,19,1,Food Stands;Mexican;Restaurants
17577,w7gWT6R_Vt0fXqNtkMUlYg,"""Aldinger's Restaurant""","""Schmerstr. 6""",Fellbach,BW,48.8063,9.27787,5.0,5,1,German;Nightlife;Bars;Wine Bars;Restaurants
17592,1uHrzTZR80yp_NQvG1l2yQ,"""Popeyes Louisiana Kitchen""","""180 Sandalwood Parkway E""",Brampton,ON,43.728334483999994,-79.79470130060001,5.0,4,1,Restaurants;Cajun/Creole;Fast Food;Chicken Wings
17612,1D0iBf2EWavOYbVW_-0qnQ,"""Winzervereinigung Freyburg/Unstrut""","""Querfurter Str. 10""",Freyburg,ST,51.2203,11.7665,5.0,3,1,Grocery;Food
17622,5b5-29voyCyvSC_Ky7tBYw,"""Winestore Blakeney""","""9831 Rea Rd""",Charlotte,NC,35.03488529999999,-80.80453490000001,5.0,8,1,Food;Beer;Wine & Spirits
17627,5VwUFfGpIWPe_W9A64lmtA,"""Five Guys""","""8249 W Ridgewood Dr""",Parma,OH,41.384529799999996,-81.7429301,5.0,6,1,Fast Food;Burgers;Sandwiches;Restaurants;Hot Dogs
17649,rAONgHl9EY0gwvmiXqsmMQ,"""Guilty Cafe""","""244 N Century Ave""",Waunakee,WI,43.1935081,-89.4612929,5.0,4,1,Bakeries;Food;Cafes;Coffee & Tea;Cupcakes;Restaurants;Breakfast & Brunch
17653,eB67Ak5iop5pqzKhXRzECQ,"""Livelihood Cafe""","""254 Augusta Avenue""",Toronto,ON,43.6557771,-79.4026824,5.0,10,1,Coffee & Tea;Restaurants;Middle Eastern;Health Markets;Food;Specialty Food;Coffee & Tea Supplies;Cafes
17666,vXjr2s7hBIynLGQINbMavw,"""The Cellar Steak & Seafood""","""78 Main Street S""",Georgetown,ON,43.649396,-79.9263499,5.0,5,1,Canadian (New);Restaurants;Steakhouses;Seafood
17694,ljEo_8ZzFjdcF_kQWCYxzQ,"""Paradise Shawarma""","""5451 Highway 7, Unit 10""",Vaughan,ON,43.776248700000004,-79.6030505,5.0,8,1,Restaurants;Fast Food
17709,YH9jx2vlDBD47qTBoCvkoA,"""Leafy Sea Dragon""","""""",Phoenix,AZ,33.4483771,-112.07403729999999,5.0,3,1,Restaurants;Vegan;Food Trucks;Food
17739,8Z_FWumqwhA7FV_gUgRrJw,"""Welch Fishmongers""","""Fish Market Building, 23 Pier Place""",Edinburgh,EDH,55.980639000000004,-3.1959372000000004,5.0,3,1,Seafood Markets;Specialty Food;Food
17783,6mYtRm6smtgt29hLxt1vDA,"""Haymakers""","""202 Devonshire Dr""",Champaign,IL,40.0897722,-88.2487422,5.0,10,1,Gas Stations;Food;Automotive;Convenience Stores
17786,cHcYk5bJn3Nh9ARJjQVq8Q,"""Turkish Grille""","""272 Melwood Ave""",Pittsburgh,PA,40.4521037,-79.95061590000002,5.0,36,1,Middle Eastern;Restaurants;Mediterranean;Turkish
17810,ytlpNwWei-ESC15Vl0ZRlg,"""Eureka Chocolates and Gifts""","""735 Copeland St""",Pittsburgh,PA,40.451142499999996,-79.9346152,5.0,4,1,Candy Stores;Specialty Food;Event Planning & Services;Arts & Crafts;Chocolatiers & Shops;Shopping;Flowers & Gifts;Cards & Stationery;Desserts;Food
17841,LVnb9jPDLpllxHshS0kjpA,"""Barrett Dining Hall""","""411 N Central Ave""",Tempe,AZ,33.4157681259,-111.927170281,5.0,4,1,Restaurants;Cafeteria;Diners
17870,Jf5dwGWy4uffod_VSylaJQ,"""Thirty nine""","""Hauptstätter Str. 39""",Stuttgart,BW,48.77228,9.1789985,5.0,4,1,Bars;Nightlife;Sports Bars;Restaurants
17877,pLxqDZuCQpa58HtXSkSP7A,"""Thayer's Select Meats""","""7520 Broadview Rd""",Parma,OH,41.3606776113,-81.6877034087,5.0,4,1,Food;Meat Shops;Specialty Food
17892,x0cPGsPq92UYNKAPeKdH3Q,"""Custom Cuisine""","""2815 W Pebble Rd""",Las Vegas,NV,36.0274535,-115.1781716,5.0,3,1,Event Planning & Services;Personal Chefs;Food;Food Delivery Services
17910,KNRJJL4vg8Flaq5FNYYa_g,"""For Goodness Cakes""","""""",El Mirage,AZ,33.5994927,-112.32185530000001,5.0,6,1,Cupcakes;Bakeries;Food;Patisserie/Cake Shop;Custom Cakes
17941,V6aPD-vvzN8mu1IyWvrP8Q,"""Natures Health Shoppe""","""1435 E Warner Rd""",Gilbert,AZ,33.3356021,-111.7583653,5.0,4,1,Vitamins & Supplements;Shopping;Specialty Food;Herbs & Spices;Food;Health Markets
